Date,open,high,low,close,adjclose,volume,ingested_at_utc
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.66139030456543,103553600,2026-06-16 06:11:04.138780+00:00
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,24.88766098022461,103496000,2026-06-16 06:11:04.138780+00:00
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.14335060119629,149424800,2026-06-16 06:11:04.138780+00:00
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,24.846927642822266,106314800,2026-06-16 06:11:04.138780+00:00
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.107145309448242,105616400,2026-06-16 06:11:04.138780+00:00
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.55956268310547,127207600,2026-06-16 06:11:04.138780+00:00
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.586711883544922,94326800,2026-06-16 06:11:04.138780+00:00
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.668174743652344,117630000,2026-06-16 06:11:04.138780+00:00
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,24.98948097229004,108929200,2026-06-16 06:11:04.138780+00:00
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.35150909423828,133029200,2026-06-16 06:11:04.138780+00:00
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.365087509155273,101895600,2026-06-16 06:11:04.138780+00:00
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.855976104736328,187756000,2026-06-16 06:11:04.138780+00:00
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.319713592529297,243286000,2026-06-16 06:11:04.138780+00:00
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.190738677978516,129539600,2026-06-16 06:11:04.138780+00:00
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.240520477294922,122444000,2026-06-16 06:11:04.138780+00:00
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,23.978044509887695,126210000,2026-06-16 06:11:04.138780+00:00
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.91242790222168,134732400,2026-06-16 06:11:04.138780+00:00
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.776660919189453,112126400,2026-06-16 06:11:04.138780+00:00
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.611478805541992,224064800,2026-06-16 06:11:04.138780+00:00
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.133930206298828,458408400,2026-06-16 06:11:04.138780+00:00
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.45737648010254,328970800,2026-06-16 06:11:04.138780+00:00
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.21073341369629,274126000,2026-06-16 06:11:04.138780+00:00
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.188108444213867,192640400,2026-06-16 06:11:04.138780+00:00
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.536571502685547,227325200,2026-06-16 06:11:04.138780+00:00
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.312562942504883,164102000,2026-06-16 06:11:04.138780+00:00
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.226049423217773,143562000,2026-06-16 06:11:04.138780+00:00
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.10767364501953,174799600,2026-06-16 06:11:04.138780+00:00
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.123613357543945,131745600,2026-06-16 06:11:04.138780+00:00
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.26702880859375,134747200,2026-06-16 06:11:04.138780+00:00
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.05986976623535,114876400,2026-06-16 06:11:04.138780+00:00
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.56586265563965,305258800,2026-06-16 06:11:04.138780+00:00
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.60685157775879,177571200,2026-06-16 06:11:04.138780+00:00
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.371746063232422,245039200,2026-06-16 06:11:04.138780+00:00
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.282968521118164,187667600,2026-06-16 06:11:04.138780+00:00
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.52655029296875,168249600,2026-06-16 06:11:04.138780+00:00
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.444599151611328,121768400,2026-06-16 06:11:04.138780+00:00
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.676801681518555,128104000,2026-06-16 06:11:04.138780+00:00
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,21.952253341674805,152074400,2026-06-16 06:11:04.138780+00:00
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.286903381347656,140560800,2026-06-16 06:11:04.138780+00:00
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.678457260131836,152675200,2026-06-16 06:11:04.138780+00:00
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.85829734802246,225324800,2026-06-16 06:11:04.138780+00:00
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.844642639160156,145364800,2026-06-16 06:11:04.138780+00:00
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.733091354370117,169228800,2026-06-16 06:11:04.138780+00:00
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.414382934570312,116693200,2026-06-16 06:11:04.138780+00:00
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.24592399597168,160766400,2026-06-16 06:11:04.138780+00:00
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.291454315185547,114019600,2026-06-16 06:11:04.138780+00:00
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.453086853027344,93170000,2026-06-16 06:11:04.138780+00:00
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.544145584106445,89638000,2026-06-16 06:11:04.138780+00:00
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.523658752441406,83392400,2026-06-16 06:11:04.138780+00:00
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.68528938293457,106405600,2026-06-16 06:11:04.138780+00:00
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.498613357543945,126851600,2026-06-16 06:11:04.138780+00:00
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.159412384033203,152082000,2026-06-16 06:11:04.138780+00:00
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.186737060546875,127727600,2026-06-16 06:11:04.138780+00:00
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.113887786865234,117780800,2026-06-16 06:11:04.138780+00:00
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.20722007751465,125307200,2026-06-16 06:11:04.138780+00:00
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.701847076416016,244032800,2026-06-16 06:11:04.138780+00:00
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.64947509765625,137647600,2026-06-16 06:11:04.138780+00:00
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.833877563476562,142185600,2026-06-16 06:11:04.138780+00:00
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.751924514770508,116876400,2026-06-16 06:11:04.138780+00:00
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.877132415771484,128960800,2026-06-16 06:11:04.138780+00:00
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.26247787475586,301245600,2026-06-16 06:11:04.138780+00:00
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,20.952877044677734,181958400,2026-06-16 06:11:04.138780+00:00
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.305734634399414,161779600,2026-06-16 06:11:04.138780+00:00
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.490129470825195,146124000,2026-06-16 06:11:04.138780+00:00
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.7633113861084,143345600,2026-06-16 06:11:04.138780+00:00
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.829326629638672,104106000,2026-06-16 06:11:04.138780+00:00
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.62443733215332,110820800,2026-06-16 06:11:04.138780+00:00
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.74736976623535,123796400,2026-06-16 06:11:04.138780+00:00
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,21.8407039642334,100558400,2026-06-16 06:11:04.138780+00:00
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.00916862487793,115648400,2026-06-16 06:11:04.138780+00:00
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.077465057373047,95179600,2026-06-16 06:11:04.138780+00:00
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.177627563476562,96670000,2026-06-16 06:11:04.138780+00:00
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.052417755126953,103568800,2026-06-16 06:11:04.138780+00:00
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.489511489868164,155676000,2026-06-16 06:11:04.138780+00:00
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.487234115600586,120548000,2026-06-16 06:11:04.138780+00:00
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.726261138916016,145975600,2026-06-16 06:11:04.138780+00:00
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.735368728637695,95119600,2026-06-16 06:11:04.138780+00:00
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.755861282348633,105104000,2026-06-16 06:11:04.138780+00:00
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.63519859313965,130808000,2026-06-16 06:11:04.138780+00:00
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.459918975830078,113254800,2026-06-16 06:11:04.138780+00:00
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.159412384033203,161531600,2026-06-16 06:11:04.138780+00:00
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.006893157958984,224959200,2026-06-16 06:11:04.138780+00:00
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.436527252197266,369379200,2026-06-16 06:11:04.138780+00:00
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.752965927124023,159479200,2026-06-16 06:11:04.138780+00:00
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.723373413085938,110934800,2026-06-16 06:11:04.138780+00:00
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.14224624633789,152671600,2026-06-16 06:11:04.138780+00:00
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.78483772277832,135266400,2026-06-16 06:11:04.138780+00:00
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.083059310913086,120810400,2026-06-16 06:11:04.138780+00:00
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.231830596923828,109634800,2026-06-16 06:11:04.138780+00:00
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.600332260131836,162213600,2026-06-16 06:11:04.138780+00:00
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.80403709411621,112148800,2026-06-16 06:11:04.138780+00:00
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,24.904741287231445,105260800,2026-06-16 06:11:04.138780+00:00
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.71934700012207,96034000,2026-06-16 06:11:04.138780+00:00
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.703323364257812,109938000,2026-06-16 06:11:04.138780+00:00
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.760547637939453,74641600,2026-06-16 06:11:04.138780+00:00
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.058094024658203,103472800,2026-06-16 06:11:04.138780+00:00
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.035205841064453,135177600,2026-06-16 06:11:04.138780+00:00
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,24.99859046936035,101424000,2026-06-16 06:11:04.138780+00:00
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,24.966541290283203,87938800,2026-06-16 06:11:04.138780+00:00
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.030628204345703,101472400,2026-06-16 06:11:04.138780+00:00
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,24.83608055114746,103280800,2026-06-16 06:11:04.138780+00:00
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,24.913902282714844,85030800,2026-06-16 06:11:04.138780+00:00
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.726213455200195,94700400,2026-06-16 06:11:04.138780+00:00
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.620927810668945,100344800,2026-06-16 06:11:04.138780+00:00
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.476728439331055,111065200,2026-06-16 06:11:04.138780+00:00
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.449270248413086,99881200,2026-06-16 06:11:04.138780+00:00
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.26158332824707,99455600,2026-06-16 06:11:04.138780+00:00
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.284473419189453,118649600,2026-06-16 06:11:04.138780+00:00
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.42867660522461,106806000,2026-06-16 06:11:04.138780+00:00
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.657554626464844,107210000,2026-06-16 06:11:04.138780+00:00
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.650684356689453,107521600,2026-06-16 06:11:04.138780+00:00
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.801748275756836,169457200,2026-06-16 06:11:04.138780+00:00
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.151716232299805,212008000,2026-06-16 06:11:04.138780+00:00
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.604690551757812,186228000,2026-06-16 06:11:04.138780+00:00
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.133411407470703,181171200,2026-06-16 06:11:04.138780+00:00
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.707904815673828,248704800,2026-06-16 06:11:04.138780+00:00
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.582237243652344,443554800,2026-06-16 06:11:04.138780+00:00
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.451995849609375,359934400,2026-06-16 06:11:04.138780+00:00
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.303218841552734,319547600,2026-06-16 06:11:04.138780+00:00
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,25.996519088745117,188092000,2026-06-16 06:11:04.138780+00:00
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,25.99422264099121,138057200,2026-06-16 06:11:04.138780+00:00
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,25.989643096923828,144012800,2026-06-16 06:11:04.138780+00:00
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.23455047607422,124296000,2026-06-16 06:11:04.138780+00:00
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,25.797388076782227,209924800,2026-06-16 06:11:04.138780+00:00
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,25.836299896240234,119477600,2026-06-16 06:11:04.138780+00:00
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,25.884374618530273,98429600,2026-06-16 06:11:04.138780+00:00
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.08120346069336,118564400,2026-06-16 06:11:04.138780+00:00
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.67607879638672,143548000,2026-06-16 06:11:04.138780+00:00
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,25.87520980834961,145516400,2026-06-16 06:11:04.138780+00:00
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,25.753902435302734,86807200,2026-06-16 06:11:04.138780+00:00
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,25.8637638092041,118947200,2026-06-16 06:11:04.138780+00:00
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,25.87520980834961,85812400,2026-06-16 06:11:04.138780+00:00
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.067472457885742,115117200,2026-06-16 06:11:04.138780+00:00
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.10637855529785,97433600,2026-06-16 06:11:04.138780+00:00
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.561857223510742,144944000,2026-06-16 06:11:04.138780+00:00
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.619083404541016,256164000,2026-06-16 06:11:04.138780+00:00
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,26.85711669921875,150347200,2026-06-16 06:11:04.138780+00:00
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,26.774717330932617,140769600,2026-06-16 06:11:04.138780+00:00
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,26.923494338989258,142608800,2026-06-16 06:11:04.138780+00:00
